org_id,orgname,resolution_type,top_realcode,top_realcode_share,top_realcode_name,assigned_naics3,assigned_naics3_name,assignment_method,assignment_confidence,n_candidates,candidates_list,is_ideology,is_party,is_labor_union,is_public_employee,is_nonprofit,is_lobbyist,no_realcode,llm_model_1,llm_naics3_1,llm_confidence_1,llm_reasoning_1,llm_model_2,llm_naics3_2,llm_confidence_2,llm_reasoning_2,llm_model_3,llm_naics3_3,llm_confidence_3,llm_reasoning_3,llm_consensus,llm_rounds
722d0eb9,all american containers,ENTITY_RESOLVED,M7000,0.8894660101853221,"Paper, glass & packaging materials",322,,llm_assigned,,3,322|424|314,False,False,False,False,False,False,False,anthropic/claude-haiku-4.5,322.0,HIGH,"The organization name 'All American Containers' directly indicates a container manufacturing business, and NAICS 322 (Other Paperboard Container Manufacturing) is the most specific match for a company focused on producing containers rather than wholesaling or textile bags.",openai/gpt-5.2,322.0,HIGH,The name 'All American Containers' and dominant spend in packaging materials strongly suggest a container/packaging manufacturing business rather than a wholesaler or textile bag mill.,google/gemini-3-flash-preview,322.0,HIGH,The organization's name and its primary classification in packaging materials strongly align with the manufacturing and distribution of paperboard containers and related packaging products.,UNANIMOUS,1.0
fd6e28bf,voter participation center; voter participation center,ENTITY_RESOLVED,X4000,0.7250152457820003,Non-Profits,813,,llm_assigned,,2,541|813,False,False,False,False,False,False,False,anthropic/claude-haiku-4.5,813.0,HIGH,"Voter Participation Center is a non-profit organization focused on civic engagement and voter mobilization, which aligns with grantmaking foundations and civic organizations classified under NAICS 813, not biotechnology research.",deepseek/deepseek-v3.2,813.0,HIGH,"The name 'Voter Participation Center' clearly indicates it is a non-profit organization focused on grantmaking and advocacy for civic engagement, aligning perfectly with NAICS 813 (Grantmaking and Giving Services).",google/gemini-3-flash-preview,813.0,HIGH,"The Voter Participation Center is a non-profit organization focused on civic engagement and voter registration, which aligns with the mission of advocacy and grantmaking foundations rather than biotechnology research.",UNANIMOUS,1.0
09882daa,sterling software,ENTITY_RESOLVED,C5120,1.0,Computer software,334,"Software and Other Prerecorded Compact Disc, Tape, and",deterministic,HIGH,1,,False,False,False,False,False,False,False,,,,,,,,,,,,,,
ffa90007,grosse pointe news,ENTITY_RESOLVED,C1100,1.0,"Book, newspaper & periodical publishing",511,,llm_assigned,,4,511|323|424|519,False,False,False,False,False,False,False,anthropic/claude-haiku-4.5,511.0,HIGH,"Grosse Pointe News is a newspaper publisher, and NAICS 511 (Periodical Publishers) is the appropriate classification for newspaper publishing operations.",deepseek/deepseek-v3.2,511.0,HIGH,"The organization name 'grosse pointe news' strongly indicates it is a newspaper or periodical publisher, which aligns with NAICS 511 (Periodical Publishers) rather than printing, wholesaling, or news syndication.",google/gemini-3-flash-preview,511.0,HIGH,"The organization's name specifically identifies it as a newspaper publisher, which falls directly under Publishing Industries (511).",UNANIMOUS,1.0
fee3100e,rbc dain rauscher,ENTITY_RESOLVED,F2100,0.87466642946095,Security brokers & investment companies,523,,llm_assigned,,2,523|525,False,False,False,False,False,False,False,anthropic/claude-haiku-4.5,523.0,HIGH,"RBC Dain Rauscher is a securities brokerage and investment banking firm, as indicated by its name (Dain Rauscher was a prominent investment bank) and the overwhelming 88.7% concentration in F2100 (Security brokers & investment companies), which maps directly to NAICS 523 Investment Banking and Securities Dealing.",openai/gpt-5.2,523.0,HIGH,"RBC Dain Rauscher is primarily a securities brokerage/investment banking firm, aligning with NAICS 523 rather than open-end investment funds (525).",google/gemini-3-flash-preview,523.0,HIGH,"RBC Dain Rauscher was a prominent wealth management and full-service securities brokerage firm, which aligns directly with Securities Dealing and Investment Banking (523).",UNANIMOUS,1.0
9e9d06cf,ohio first pac,ENTITY_RESOLVED,J1100,1.0,,,,special_code,,0,,True,False,False,False,False,False,False,,,,,,,,,,,,,,
5300cf99,community oncology alliance,ENTITY_RESOLVED,H0000,0.6669585098056201,"Health, Education & Human Resources",541,Graphic Design Services,deterministic,HIGH,1,,False,False,False,False,False,False,False,,,,,,,,,,,,,,
eeff735e,new york salute 1996 cmte,ENTITY_RESOLVED,Z4100,0.9994704332279848,,,,special_code,,0,,False,True,False,False,False,False,False,,,,,,,,,,,,,,
694d4136,ruffin acquisitions,ENTITY_RESOLVED,G0000,1.0,General commerce,813,,deterministic,HIGH,1,,False,False,False,False,False,False,False,,,,,,,,,,,,,,
1e646c0a,resurgens orthopaedics,ENTITY_RESOLVED,H1130,0.8464461625846706,Other physician specialists,621,Offices of Physicians (except Mental Health Specialists),deterministic,HIGH,1,,False,False,False,False,False,False,False,,,,,,,,,,,,,,
6936a7ec,match-e-be-nash-she-wish band pottawatomi indians,ENTITY_RESOLVED,G6550,0.9633583085292003,Indian Gaming,7,,deterministic,HIGH,1,,False,False,False,False,False,False,False,,,,,,,,,,,,,,
ce5a3672,phelps dodge corp,ENTITY_RESOLVED,E1220,0.9978667554096416,Metal mining & processing,212,,llm_assigned,,3,212|331|213,False,False,False,False,False,False,False,anthropic/claude-haiku-4.5,212.0,HIGH,"Phelps Dodge Corporation is historically a major copper mining company, and the organization name combined with 99.8% concentration in metal mining (E1220) strongly indicates primary copper ore mining operations rather than refining or support activities.",deepseek/deepseek-v3.2,212.0,HIGH,"Phelps Dodge Corp was a historic major producer of copper, and the contribution data overwhelmingly points to the primary metal mining sector (E1220).",google/gemini-3-flash-preview,212.0,HIGH,"Phelps Dodge Corp was historically one of the world's largest copper mining companies, aligning perfectly with NAICS 212 (Mining, Except Oil and Gas).",UNANIMOUS,1.0
e97aa33a,nonprofit organization,ENTITY_RESOLVED,X4000,0.976115836443996,Non-Profits,813,,llm_assigned,,2,541|813,False,False,False,False,False,False,False,anthropic/claude-haiku-4.5,813.0,MED,"The 97.9% concentration in X4000 (Non-Profits) combined with grantmaking/charitable contribution patterns strongly suggests a grantmaking foundation rather than biotech R&D, though organization name was not provided to confirm with high confidence.",openai/gpt-5.2,813.0,MED,"Given the organization is a nonprofit and spending is overwhelmingly coded to Non-Profits (X4000) with no clear biotech R&D indicators, the best NAICS-3 fit is 813 (Grantmaking Foundations).",google/gemini-3-flash-preview,813.0,HIGH,"The CRP code X4000 specifically denotes non-profits and grantmaking institutions, making 813 the standard industry classification for organizations primarily engaged in philanthropic activities and social advocacy.",UNANIMOUS,1.0
b4629ede,southeastern freight lines,ENTITY_RESOLVED,T3100,1.0,Trucking companies & services,484,,llm_assigned,,2,484|488,False,False,False,False,False,False,False,anthropic/claude-haiku-4.5,484.0,HIGH,"The organization name 'Southeastern Freight Lines' directly indicates a general freight trucking operation, which is the core business of NAICS 484 (General Freight Trucking, Local), rather than support services covered by NAICS 488.",openai/gpt-5.2,484.0,HIGH,"Southeastern Freight Lines is a freight carrier (LTL trucking company), which aligns with General Freight Trucking rather than support activities for road transportation.",google/gemini-3-flash-preview,484.0,HIGH,Southeastern Freight Lines is a prominent less-than-truckload (LTL) carrier primarily engaged in the direct transportation of general freight.,UNANIMOUS,1.0
69d417a2,larson for congress,ENTITY_RESOLVED,Z1200,0.9877373566656488,,,,special_code,,0,,False,True,False,False,False,False,False,,,,,,,,,,,,,,
5c0f608d,"sheet metal, air, rail & transportation union",ENTITY_RESOLVED,LB100,0.6236741408231327,Building trades unions,813,,llm_assigned,,1,2,False,False,True,False,False,False,False,anthropic/claude-haiku-4.5,238.0,HIGH,"Sheet metal, air, rail & transportation union represents skilled trades workers in specialized construction and fabrication work, best classified under Specialty Trade Contractors (238) which encompasses sheet metal work and HVAC installation services.",openai/gpt-5.2,813.0,HIGH,"The Sheet Metal, Air, Rail & Transportation Union is a labor union, which falls under NAICS 813 (Religious, Grantmaking, Civic, Professional, and Similar Organizations) specifically labor unions (81393).",google/gemini-3-flash-preview,482.0,HIGH,"The organization's name explicitly includes 'rail' and 'transportation', and SMART is the primary labor union for the technical rail transportation industry.",MAJORITY_R2,2.0
9f6e9434,vernier software & technology,ENTITY_RESOLVED,C5120,0.7160749019499706,Computer software,334,"Software and Other Prerecorded Compact Disc, Tape, and",deterministic,HIGH,1,,False,False,False,False,False,False,False,,,,,,,,,,,,,,
72a4093b,black men vote,ENTITY_RESOLVED,J1200,0.8939284653570367,,,,special_code,,0,,True,False,False,False,False,False,False,,,,,,,,,,,,,,
3216d269,west front strategies,ENTITY_RESOLVED,K2000,0.9957558195671572,Lobbyists & Public Relations,,,hardcoded,HIGH,0,,False,False,False,False,False,True,False,,,,,,,,,,,,,,
2db6b4cd,alydar capital,ENTITY_RESOLVED,F2500,0.5888364804912305,Venture capital,523,,deterministic,HIGH,1,,False,False,False,False,False,False,False,,,,,,,,,,,,,,
409e0125,us dept of the interior,ENTITY_RESOLVED,X3000,0.981620672111618,Civil servant/public employee,,,hardcoded,HIGH,0,,False,False,False,True,False,False,False,,,,,,,,,,,,,,
ae7864e1,good government for america,ENTITY_RESOLVED,J2200,0.6985282662207497,,,,special_code,,0,,True,False,False,False,False,False,False,,,,,,,,,,,,,,
10a32ddc,ronald l book pa,ENTITY_RESOLVED,K2000,0.8179810826017261,Lobbyists & Public Relations,,,hardcoded,HIGH,0,,False,False,False,False,False,True,False,,,,,,,,,,,,,,
6a8f5ef6,california state university,ENTITY_RESOLVED,H5100,0.9795553654297272,Schools & colleges,611,"Colleges, Universities, and Professional Schools",deterministic,HIGH,1,,False,False,False,False,False,False,False,,,,,,,,,,,,,,
2d7e5d5b,tom barrett for congress (michigan),ENTITY_RESOLVED,Z9600,1.0,,,,special_code,,0,,False,True,False,False,False,False,False,,,,,,,,,,,,,,
e18e4fa5,tw telecom,ENTITY_RESOLVED,C4100,1.0,Telephone utilities,517,Wired Telecommunications Carriers,deterministic,HIGH,1,,False,False,False,False,False,False,False,,,,,,,,,,,,,,
d2e40388,seavest inc,ENTITY_RESOLVED,F2100,0.9984053478255324,Security brokers & investment companies,523,,llm_assigned,,2,523|525,False,False,False,False,False,False,False,anthropic/claude-haiku-4.5,523.0,HIGH,The name 'Seavest Inc' combined with 99.8% classification in security brokers & investment companies (F2100) and realcode distribution strongly indicates investment banking and securities dealing rather than open-end investment funds.,openai/gpt-5.2,523.0,MED,"The name “Seavest Inc” suggests an investment company/brokerage rather than a specific open-end fund, making NAICS 523 the best fit among the candidates.",google/gemini-3-flash-preview,523.0,HIGH,The name 'Seavest' and its classification as a security broker/investment company align with investment banking and securities dealing services rather than passive open-end fund structures.,UNANIMOUS,1.0
96eb77fc,strategy pac,ENTITY_RESOLVED,J2200,0.9587798845836768,,,,special_code,,0,,True,False,False,False,False,False,False,,,,,,,,,,,,,,
fabc0b57,challenge foundation,ENTITY_RESOLVED,H5000,0.9929915238915654,Education,611,Professional and Management Development Training,deterministic,HIGH,1,,False,False,False,False,False,False,False,,,,,,,,,,,,,,
0380d571,richard collins enterprises,ENTITY_RESOLVED,F2000,0.8059433325000399,"Securities, commodities & investment",523,Portfolio Management,deterministic,HIGH,1,,False,False,False,False,False,False,False,,,,,,,,,,,,,,
b8262c52,marshfield clinic,ENTITY_RESOLVED,H1100,0.6478322086153997,Physicians,621,Offices of Physicians (except Mental Health Specialists),deterministic,HIGH,1,,False,False,False,False,False,False,False,,,,,,,,,,,,,,
8618132c,countrywide credit industries,ENTITY_RESOLVED,F4600,1.0,Mortgage bankers and brokers,522,Real Estate Credit,deterministic,HIGH,1,,False,False,False,False,False,False,False,,,,,,,,,,,,,,
3a3c99e5,"brown, terrell et al",ENTITY_RESOLVED,K1100,0.9978692054373616,Trial lawyers & law firms,541,Professional Services,hardcoded,HIGH,0,,False,False,False,False,False,False,False,,,,,,,,,,,,,,
52604127,brisben companies,ENTITY_RESOLVED,F4100,0.9914743692898256,Real Estate developers & subdividers,237,,llm_assigned,,2,237|525,False,False,False,False,False,False,False,anthropic/claude-haiku-4.5,237.0,HIGH,"Brisben Companies is a real estate developer with 99.1% of contributions in F4100 (Real Estate developers & subdividers), which directly corresponds to NAICS 237 (Land Subdivision), while the minimal B2000 allocation (0.9%) does not suggest financial vehicle activity.",openai/gpt-5.2,237.0,HIGH,"The dominant classification is real estate development/subdivision and the name 'Brisben Companies' aligns with a real estate developer rather than a financial vehicle, making NAICS 237 (Land Subdivision) the best fit.",google/gemini-3-flash-preview,237.0,HIGH,"Brisben Companies is a known large-scale developer of residential and affordable housing, which aligns directly with the 'Land Subdivision' and residential construction activities represented by CRP catcode F4100.",UNANIMOUS,1.0
128202cc,scott foundation (california); scott foundation,ENTITY_RESOLVED,X4100,0.9384479531669974,,,,hardcoded,HIGH,0,,False,False,False,False,True,False,False,,,,,,,,,,,,,,
ea46b6e3,"williams, hart et al",ENTITY_RESOLVED,K1100,1.0,Trial lawyers & law firms,541,Professional Services,hardcoded,HIGH,0,,False,False,False,False,False,False,False,,,,,,,,,,,,,,
2dee5489,charlesbank capital partners,ENTITY_RESOLVED,F2600,0.9905394732506264,Private Equity & Investment Firms,523,,deterministic,HIGH,1,,False,False,False,False,False,False,False,,,,,,,,,,,,,,
44cb490f,glen eagle partners,ENTITY_RESOLVED,F2600,0.8018318032772905,Private Equity & Investment Firms,523,,deterministic,HIGH,1,,False,False,False,False,False,False,False,,,,,,,,,,,,,,
e4b0d4b7,alcalde & fay,ENTITY_RESOLVED,K2000,0.9752892146066544,Lobbyists & Public Relations,,,hardcoded,HIGH,0,,False,False,False,False,False,True,False,,,,,,,,,,,,,,
bb2d4f9f,anderson group of companies,ENTITY_RESOLVED,F2600,0.9932813186531924,Private Equity & Investment Firms,523,,deterministic,HIGH,1,,False,False,False,False,False,False,False,,,,,,,,,,,,,,
9326e2c0,fairfax county public schools,ENTITY_RESOLVED,X3500,0.9912437685796786,,611,Education,hardcoded,HIGH,0,,False,False,False,True,False,False,False,,,,,,,,,,,,,,
95ca4612,boston college,ENTITY_RESOLVED,H5100,0.8594708922437297,Schools & colleges,611,"Colleges, Universities, and Professional Schools",deterministic,HIGH,1,,False,False,False,False,False,False,False,,,,,,,,,,,,,,
cb4ae6cc,united we win,ENTITY_RESOLVED,J1200,1.0,,,,special_code,,0,,True,False,False,False,False,False,False,,,,,,,,,,,,,,
c801a9e4,us against alzheimer's,ENTITY_RESOLVED,JH100,0.9588643194143622,,,,special_code,,0,,True,False,False,False,False,False,False,,,,,,,,,,,,,,
da0c0088,cnf transportation,ENTITY_RESOLVED,T3100,1.0,Trucking companies & services,484,,llm_assigned,,2,484|488,False,False,False,False,False,False,False,anthropic/claude-haiku-4.5,484.0,HIGH,"CNF Transportation's name and 100% allocation to trucking services (T3100) indicates a general freight trucking operation rather than support activities, making NAICS 484 the appropriate classification.",deepseek/deepseek-v3.2,484.0,HIGH,"The organization name 'cnf transportation' is a classic example of a major general freight trucking company, not a support service.",google/gemini-3-flash-preview,484.0,HIGH,"CNF Transportation, formerly Consolidated Freightways, was historically one of the largest heavy freight trucking and logistics companies in the United States.",UNANIMOUS,1.0
e64c76c5,plains all american pipeline,ENTITY_RESOLVED,E1150,0.9888967744507796,"Oilfield service, equipment & exploration",213,,llm_assigned,,2,213|333,False,False,False,False,False,False,False,anthropic/claude-haiku-4.5,213.0,HIGH,"Plains All American Pipeline is a major pipeline transportation and logistics company that operates midstream infrastructure for oil and gas, which aligns with NAICS 213 (Support Activities for Oil and Gas Operations) rather than field machinery manufacturing.",openai/gpt-5.2,213.0,LOW,"Plains All American Pipeline is an oil-and-gas services/midstream operator rather than a machinery manufacturer, making 213 a closer fit than 333 among the provided options.",google/gemini-3-flash-preview,213.0,HIGH,The organization's name and high CRP catcode match indicate it provides midstream transportation and support services rather than manufacturing equipment.,UNANIMOUS,1.0
fac68f67,aviation partners,ENTITY_RESOLVED,T1300,0.9161181288833972,Aircraft parts & equipment,336,,llm_assigned,,2,332|336,False,False,False,False,False,False,False,anthropic/claude-haiku-4.5,336.0,HIGH,The organization name 'Aviation Partners' combined with 91.8% contribution to aircraft parts and equipment (T1300) strongly indicates focus on aircraft manufacturing/parts rather than general fluid power components.,openai/gpt-5.2,336.0,HIGH,The name 'Aviation Partners' and dominant spend in aircraft parts & equipment align with NAICS 336 (aircraft and aircraft parts manufacturing) rather than fluid power valves/fittings (332).,google/gemini-3-flash-preview,336.0,HIGH,"Aviation Partners is globally recognized for designing and manufacturing advanced winglet systems, which falls directly under aircraft parts and equipment manufacturing within transportation equipment.",UNANIMOUS,1.0
a758721e,american iron & steel institute,ENTITY_RESOLVED,M2100,0.9989668046740104,Steel,331,,llm_assigned,,3,331|324|332,False,False,False,False,False,False,False,anthropic/claude-haiku-4.5,331.0,HIGH,"The American Iron & Steel Institute is a trade association representing the broad iron and steel industry, and NAICS 331 (Iron and Steel Pipe and Tube Manufacturing from Purchased Steel) is the most comprehensive code among the candidates for general steel manufacturing and industry representation.",deepseek/deepseek-v3.2,,ERROR,Expecting ':' delimiter: line 4 column 6 (char 50),google/gemini-3-flash-preview,331.0,HIGH,The American Iron and Steel Institute is the primary trade association representing North American steel producers and primary metals manufacturing.,MAJORITY,1.0
d516ff9b,caidan management,ENTITY_RESOLVED,H3700,0.940653928538997,HMOs,621,,deterministic,HIGH,1,,False,False,False,False,False,False,False,,,,,,,,,,,,,,
d22ec8fb,jackson kelly pllc,ENTITY_RESOLVED,K1000,0.9842448245055336,Attorneys & law firms,541,Professional Services,hardcoded,HIGH,0,,False,False,False,False,False,False,False,,,,,,,,,,,,,,
c9c1585e,potlatch corp,ENTITY_RESOLVED,A5000,0.9944636101731416,Forestry & Forest Products,113,,llm_assigned,,4,1|113|321|423,False,False,False,False,False,False,False,anthropic/claude-haiku-4.5,321.0,HIGH,Potlatch Corp is a major timber and wood products company primarily engaged in wood preservation and lumber/wood product manufacturing rather than raw logging or nursery operations.,deepseek/deepseek-v3.2,113.0,HIGH,"Potlatch Corp is a timberland real estate investment trust primarily engaged in timber harvesting (logging) and forest management, which aligns directly with NAICS 113 (Forestry and Logging).",google/gemini-3-flash-preview,113.0,HIGH,PotlatchDeltic (formerly Potlatch Corp) is a major Real Estate Investment Trust that primarily owns and manages timberlands for logging and forest resource management.,MAJORITY,1.0
1c92ec52,oil & gas production,ENTITY_RESOLVED,E1120,0.9974345489295656,Independent oil & gas producers,211,,llm_assigned,,2,211|523,False,False,False,False,False,False,False,anthropic/claude-haiku-4.5,211.0,HIGH,"The organization name 'oil & gas production' combined with CRP catcode E1120 (Independent oil & gas producers) representing 99.7% of contributions clearly indicates crude petroleum and natural gas extraction activities, not financial intermediation.",openai/gpt-5.2,211.0,HIGH,An organization described as oil & gas production with overwhelmingly dominant independent oil & gas producer contributions aligns best with NAICS 211 (Crude Petroleum and Natural Gas Extraction) rather than financial intermediation.,google/gemini-3-flash-preview,211.0,HIGH,"The organization is explicitly identified as an independent oil and gas producer, which maps directly to Crude Petroleum and Natural Gas Extraction.",UNANIMOUS,1.0
ec5d4f8c,cornerstone research,ENTITY_RESOLVED,G5270,0.987917808628855,Management consultants & services,541,Administrative Management and General Management Consulting,deterministic,HIGH,1,,False,False,False,False,False,False,False,,,,,,,,,,,,,,
f46de71f,state of arizona,ENTITY_RESOLVED,X3000,0.7709673582109227,Civil servant/public employee,,,hardcoded,HIGH,0,,False,False,False,True,False,False,False,,,,,,,,,,,,,,
2893d51a,mack energy,ENTITY_RESOLVED,E1120,1.0,Independent oil & gas producers,211,,llm_assigned,,2,211|523,False,False,False,False,False,False,False,anthropic/claude-haiku-4.5,211.0,HIGH,"Mack Energy's name, 100% contribution to E1120 (Independent oil & gas producers), and $885,451 in realcode allocation all clearly indicate crude petroleum and natural gas extraction operations rather than intermediation services.",openai/gpt-5.2,211.0,HIGH,The name 'mack energy' and the dominant CRP catcode for independent oil & gas producers strongly indicate an upstream exploration/production business best classified under NAICS 211 (Crude Petroleum and Natural Gas Extraction).,google/gemini-3-flash-preview,211.0,HIGH,"Mack Energy is a well-known oil and gas exploration and production company, which directly aligns with Crude Petroleum and Natural Gas Extraction.",UNANIMOUS,1.0
c3c9a922,tohono o'odham nation,ENTITY_RESOLVED,G6550,0.9888400723633204,Indian Gaming,7,,deterministic,HIGH,1,,False,False,False,False,False,False,False,,,,,,,,,,,,,,
9d9664fa,"kilpatrick stockton llp; kilpatrick, townsend & stockton",ENTITY_RESOLVED,K1000,0.702660522194999,Attorneys & law firms,541,Professional Services,hardcoded,HIGH,0,,False,False,False,False,False,False,False,,,,,,,,,,,,,,
0553abf9,cf industries,ENTITY_RESOLVED,A4100,0.9991237201933424,Agricultural chemicals (fertilizers & pesticides),325,,llm_assigned,,2,325|212,False,False,False,False,False,False,False,anthropic/claude-haiku-4.5,325.0,HIGH,"CF Industries is a major fertilizer manufacturer and producer, not a mining company, making 325 (Fertilizer Manufacturing) the appropriate classification despite the company's integrated operations.",deepseek/deepseek-v3.2,325.0,HIGH,"CF Industries is primarily a producer and distributor of nitrogen fertilizers, aligning with the manufacturing processes within NAICS 325 (Chemical Manufacturing), specifically fertilizer manufacturing, rather than mineral mining.",google/gemini-3-flash-preview,325.0,HIGH,"CF Industries is a global leader in the manufacturing and distribution of nitrogen fertilizers, which falls under chemical manufacturing (NAICS 325) rather than mining.",UNANIMOUS,1.0
1e0f76db,kennedy/marshall co; kennedy marshall co,ENTITY_RESOLVED,C2400,0.9205552174085292,Motion Picture production & distribution,512,,llm_assigned,,3,512|334|423,False,False,False,False,False,False,False,anthropic/claude-haiku-4.5,512.0,HIGH,"Kennedy/Marshall Co is a prominent film production company, and with 93.4% of contributions in C2400 (Motion Picture production & distribution), NAICS 512 (Motion Picture and Video Distribution) is the clear match for their core business.",openai/gpt-5.2,512.0,HIGH,"The organization’s contributions are overwhelmingly in motion picture production/distribution (C2400), which aligns directly with NAICS 512 (Motion Picture and Sound Recording Industries), and the name does not suggest software manufacturing or durable goods wholesaling.",google/gemini-3-flash-preview,512.0,HIGH,"The Kennedy/Marshall Company is a well-known major film production company, which directly aligns with NAICS 512 (Motion Picture and Sound Recording Industries).",UNANIMOUS,1.0
063f28f7,je robert companies,ENTITY_RESOLVED,F4000,0.9967847382241036,Real estate,5,,deterministic,HIGH,1,,False,False,False,False,False,False,False,,,,,,,,,,,,,,
24a3dca6,"silver, golub & teitell",ENTITY_RESOLVED,K1000,0.9902995561377012,Attorneys & law firms,541,Professional Services,hardcoded,HIGH,0,,False,False,False,False,False,False,False,,,,,,,,,,,,,,
60e0b396,one country fund,ENTITY_RESOLVED,J1200,0.984161309669626,,,,special_code,,0,,True,False,False,False,False,False,False,,,,,,,,,,,,,,
28fe1bce,law office of peter t nicholl,ENTITY_RESOLVED,K1000,1.0,Attorneys & law firms,541,Professional Services,hardcoded,HIGH,0,,False,False,False,False,False,False,False,,,,,,,,,,,,,,
de80ef06,residco,ENTITY_RESOLVED,G5300,0.6598277701340878,Equipment rental & leasing,532,Consumer Electronics and Appliances Rental,deterministic,HIGH,1,,False,False,False,False,False,False,False,,,,,,,,,,,,,,
06aaa650,encompass health,ENTITY_RESOLVED,H2100,0.968096804194915,Hospitals,622,General Medical and Surgical Hospitals,deterministic,HIGH,1,,False,False,False,False,False,False,False,,,,,,,,,,,,,,
cd1bbab1,northlane capital partners,ENTITY_RESOLVED,F2600,0.9595146048109966,Private Equity & Investment Firms,523,,deterministic,HIGH,1,,False,False,False,False,False,False,False,,,,,,,,,,,,,,
307e2493,harbinger capital partners,ENTITY_RESOLVED,F2700,0.9817213396982746,Hedge Funds,5,,deterministic,HIGH,1,,False,False,False,False,False,False,False,,,,,,,,,,,,,,
aeb6085a,act for entertainment,ENTITY_RESOLVED,C2000,1.0,Entertainment Industry/Broadcast & Motion Pictures,512,,deterministic,HIGH,1,,False,False,False,False,False,False,False,,,,,,,,,,,,,,
b58429c6,pivotal ventures,ENTITY_RESOLVED,F2500,0.9955687997058766,Venture capital,523,,deterministic,HIGH,1,,False,False,False,False,False,False,False,,,,,,,,,,,,,,
22adf5a7,takeda pharmaceutical co,ENTITY_RESOLVED,H4300,0.993076489979846,Pharmaceutical manufacturing,325,Pharmaceutical Preparation Manufacturing,deterministic,HIGH,1,,False,False,False,False,False,False,False,,,,,,,,,,,,,,
5b9f0116,delphi financial group,ENTITY_RESOLVED,F3100,0.948606295191248,"Insurance companies, brokers & agents",524,Direct Property and Casualty Insurance Carriers,deterministic,HIGH,1,,False,False,False,False,False,False,False,,,,,,,,,,,,,,
c46ca834,lank pac,ENTITY_RESOLVED,J2200,0.9851694915254238,,,,special_code,,0,,True,False,False,False,False,False,False,,,,,,,,,,,,,,
e1224efb,plum creek timber,ENTITY_RESOLVED,A5000,0.9997914342897044,Forestry & Forest Products,113,,llm_assigned,,4,1|113|321|423,False,False,False,False,False,False,False,anthropic/claude-haiku-4.5,113.0,HIGH,"Plum Creek Timber is a major timberland REIT that owns and manages forests for timber harvesting, making Logging (113) the most appropriate NAICS-3 classification rather than nursery production, wood preservation, or merchant wholesale.",deepseek/deepseek-v3.2,113.0,HIGH,"The organization name 'plum creek timber' directly indicates timber and logging as its core business, which is precisely described by NAICS 113 (Logging).",google/gemini-3-flash-preview,113.0,HIGH,"Plum Creek Timber was one of the largest private landowners and timber management companies in the US, primarily focused on growing and harvesting timber (Logging/Forestry) rather than nursery production or wholesale trade.",UNANIMOUS,1.0
457f19cf,sherman & howard,ENTITY_RESOLVED,K1000,0.9354233901622632,Attorneys & law firms,541,Professional Services,hardcoded,HIGH,0,,False,False,False,False,False,False,False,,,,,,,,,,,,,,
1afe0b93,passport capital,ENTITY_RESOLVED,F2700,1.0,Hedge Funds,5,,deterministic,HIGH,1,,False,False,False,False,False,False,False,,,,,,,,,,,,,,
76102398,bi-county pac,ENTITY_RESOLVED,J5100,1.0,,,,special_code,,0,,True,False,False,False,False,False,False,,,,,,,,,,,,,,
346db939,keil & goodson,ENTITY_RESOLVED,K1000,0.7146614183073179,Attorneys & law firms,541,Professional Services,hardcoded,HIGH,0,,False,False,False,False,False,False,False,,,,,,,,,,,,,,
b3dda8fd,danpac,ENTITY_RESOLVED,J2100,0.9784384709426054,,,,special_code,,0,,True,False,False,False,False,False,False,,,,,,,,,,,,,,
ba9525d9,transportation intermediaries assn,ENTITY_RESOLVED,T7000,0.6657704029437442,Freight & delivery services,0,,deterministic,HIGH,1,,False,False,False,False,False,False,False,,,,,,,,,,,,,,
2c69481f,cormac group,ENTITY_RESOLVED,K2000,0.9959593173293566,Lobbyists & Public Relations,,,hardcoded,HIGH,0,,False,False,False,False,False,True,False,,,,,,,,,,,,,,
4550fc24,dallas cowboys,ENTITY_RESOLVED,G6400,0.997104433434142,"Professional sports, arenas & related equip & svcs",711,Sports Teams and Clubs,deterministic,HIGH,1,,False,False,False,False,False,False,False,,,,,,,,,,,,,,
103d7b7a,arthur j gallagher & co,ENTITY_RESOLVED,F3100,0.9838744950217896,"Insurance companies, brokers & agents",524,Direct Property and Casualty Insurance Carriers,deterministic,HIGH,1,,False,False,False,False,False,False,False,,,,,,,,,,,,,,
9ba17798,alvarez & marsal,ENTITY_RESOLVED,G5270,0.9676317740247804,Management consultants & services,541,Administrative Management and General Management Consulting,deterministic,HIGH,1,,False,False,False,False,False,False,False,,,,,,,,,,,,,,
7e981356,itc holdings,ENTITY_RESOLVED,E1620,0.5071811067732306,Gas & Electric Utilities,221,Hydroelectric Power Generation,deterministic,HIGH,1,,False,False,False,False,False,False,False,,,,,,,,,,,,,,
abaa6d06,americans for parnell cmte,ENTITY_RESOLVED,Z9600,0.9956988183578732,,,,special_code,,0,,False,True,False,False,False,False,False,,,,,,,,,,,,,,
bf5da2a9,icg communications,ENTITY_RESOLVED,C4000,0.9995519381799728,Telecommunications,5,,deterministic,HIGH,1,,False,False,False,False,False,False,False,,,,,,,,,,,,,,
44cbbf99,almo sounds; almo sounds/rondor music,ENTITY_RESOLVED,C2600,0.9944445967570876,Recorded Music & music production,334,"Software and Other Prerecorded Compact Disc, Tape, and",deterministic,HIGH,1,,False,False,False,False,False,False,False,,,,,,,,,,,,,,
